store_id,uptime_last_hour,uptime_last_day,update_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
7061615585225197900,0,0,0,60,24,168
8366349577194256830,60,24,168,0,0,0
9179531731919037222,0,0,12,0,0,156
6857135258254265593,60,24,168,0,0,0
3232583318983349894,0,0,0,60,24,168
8102616466650032691,60,18,134,0,6,34
6701064889447779444,0,0,0,60,24,168
5039914486170236743,60,24,133,0,0,35
2607675503703412899,0,0,0,60,24,168
7077625294205874232,0,13,84,60,11,84
7193995861230064581,60,24,168,0,0,0
7945455645770674132,60,24,168,0,0,0
6733969269442394517,28,12,79,32,12,89
4271780404317731737,60,24,168,0,0,0
2590702023683644989,0,4,39,60,20,129
2164376018328569498,0,0,20,60,24,148
3890026735274614423,0,0,20,60,24,148
5097960338389327853,60,24,168,0,0,0
7966040190035186755,60,24,168,0,0,0
7613775583675475070,60,24,168,0,0,0
4620225145700168337,60,24,166,0,0,2
6053208603989654397,0,0,20,60,24,148
8804804544092669333,60,24,168,0,0,0
3912209788376807617,60,24,168,0,0,0
2553026167140866279,0,0,0,60,24,168
6223149910929477454,60,24,168,0,0,0
7079274467824786529,60,24,168,0,0,0
1830467144300580766,0,2,146,60,22,22
8478403233959906794,0,0,0,60,24,168
4545582439998947598,0,0,0,60,24,168
465794482359830574,60,24,168,0,0,0
5525662075482893737,60,20,164,0,4,4
1849316319001417979,60,24,168,0,0,0
7519061781615892389,60,24,168,0,0,0
5628225327758066795,0,0,0,60,24,168
4265110397136391299,60,24,168,0,0,0
5179866242718108056,0,7,110,60,17,58
5006328195550873681,60,23,114,0,1,54
3134429643811481787,0,0,0,60,24,168
1112064045953113921,60,24,168,0,0,0
7269914809297386201,60,24,168,0,0,0
3896504888400775619,60,24,168,0,0,0
4370061327177541416,0,0,0,60,24,168
6901126760053929802,60,24,168,0,0,0
5083970624789012814,0,4,42,60,20,126
4462219569594733796,60,24,168,0,0,0
3523433176780968977,60,24,168,0,0,0
7400459627114964748,60,24,168,0,0,0
5945919624586672506,60,24,168,0,0,0
6812181705575123434,0,0,0,0,0,168
1615058775059450593,60,24,168,0,0,0
229756281923043870,60,24,168,0,0,0
7156255051122721931,60,24,168,0,0,0
4642987716824697581,60,24,168,0,0,0
2962311335535390960,60,24,168,0,0,0
903572690680792380,60,24,168,0,0,0
6682517242809387075,60,24,168,0,0,0
3325046510101830385,60,24,168,0,0,0
8886126996371747465,60,24,168,0,0,0
6743176081290009055,60,24,168,0,0,0
5750671646927722816,60,24,168,0,0,0
1426116609777110332,60,24,168,0,0,0
8462971306781754512,60,19,163,0,5,5
530471707724801656,0,0,0,60,24,168
4016252838167779616,60,24,166,0,0,2
8462971639795075772,60,24,168,0,0,0
5004585018511067091,60,24,168,0,0,0
787418964498991239,60,24,168,0,0,0
1222535850393860412,60,24,168,0,0,0
4788409423290540708,60,24,168,0,0,0
5956572469463552043,60,24,168,0,0,0
8371217507795562672,0,0,0,60,24,168
4273284718420315277,0,0,0,60,24,168
4284915942142431021,60,24,168,0,0,0
1177035080301265113,60,23,163,0,1,5
6514029577432232231,60,8,53,0,16,115
1453363397560887447,0,3,147,60,21,21
5839057466366086215,60,24,168,0,0,0
8423868630704717172,60,24,168,0,0,0
8294173488416047998,60,24,168,0,0,0
5798793982158670846,0,0,93,0,0,75
8472497037534144197,60,24,168,0,0,0
7882206987658745086,0,0,0,60,24,168
4159147177864939740,60,24,168,0,0,0
2895862343911946930,60,24,168,0,0,0
1571507038815188009,60,24,168,0,0,0
8769207041271278259,60,13,82,0,11,86
3989390862703573275,0,0,21,60,24,147
3438634282433807671,60,24,168,0,0,0
5265338562440762490,0,0,0,60,24,168
972869058192975831,60,24,168,0,0,0
4544288266221052087,0,0,0,60,24,168
8525451791024495847,60,24,168,0,0,0
8710696626576811023,60,24,168,0,0,0
4320141908117403728,60,24,168,0,0,0
1513265814073623851,60,24,168,0,0,0
7906089553684183127,0,0,0,60,24,168
6709756263526490136,60,24,168,0,0,0
8238845516718412825,60,24,168,0,0,0
8554931859393954840,60,24,168,0,0,0
372627360915703657,0,0,0,60,24,168
7334934209813819902,0,0,20,60,24,148
3652391077375909782,60,24,168,0,0,0
4979385466540546679,60,24,168,0,0,0
6920052832304726372,0,0,22,60,24,146
5820772308537174327,60,24,168,0,0,0
792489052388787373,60,24,168,0,0,0
3513036980200479218,60,24,168,0,0,0
2880498584944229415,60,24,168,0,0,0
7805106599543131070,0,8,62,60,16,106
1541695097704177827,0,0,0,60,24,168
1828362894948207715,60,24,168,0,0,0
1369225992802026851,0,0,21,60,24,147
3757801004957848275,0,0,0,60,24,168
7478014457302391612,0,0,20,60,24,148
23037829828311628,60,23,165,0,1,3
4357126028122353401,60,24,168,0,0,0
916184387448422638,0,5,49,60,19,119
4829410254877354393,60,24,168,0,0,0
267404321924500393,60,24,167,0,0,1
8948834193435864736,0,21,118,60,3,50
1736823622651363324,60,24,168,0,0,0
6686333256691465900,60,24,168,0,0,0
3438120510185548720,0,0,0,60,24,168
7108781495509291260,60,24,164,0,0,4
8749317198240040949,60,24,168,0,0,0
4603820889041035087,60,24,168,0,0,0
2399010391619681286,0,0,50,60,24,118
1597056860089064037,60,24,168,0,0,0
7649308554207731644,0,12,60,60,12,108
8778651700128892847,0,1,23,60,23,145
3842832410404495049,0,0,20,60,24,148
3937120831216773544,60,24,168,0,0,0
1346556436562793472,60,24,168,0,0,0
3808610469270179696,60,24,167,0,0,1
1282771415198600294,60,24,168,0,0,0
2907584799641481123,60,24,168,0,0,0
5297364648341353793,60,24,167,0,0,1
6054731298417390431,60,24,168,0,0,0
2714760176913238454,60,24,168,0,0,0
1369089838884633548,60,24,168,0,0,0
6074651821985068350,60,24,168,0,0,0
1612473899934700418,60,24,168,0,0,0
1722623926883381323,60,24,168,0,0,0
1094996317198305945,0,0,168,0,0,0
4924269277676191981,60,24,168,0,0,0
2959159932157163101,60,24,168,0,0,0
1149449414046964687,60,24,168,0,0,0
8133305591326218415,60,24,168,0,0,0
7202588923969584853,60,24,168,0,0,0
3542682953989683302,60,24,168,0,0,0
2520987288224669052,0,0,0,60,24,168
5148120740979132855,60,24,168,0,0,0
7106425203085172000,60,22,106,0,2,62
150190987832295679,60,24,168,0,0,0
8496394061067745920,0,14,117,60,10,51
1498020367202628196,60,24,168,0,0,0
7853737368379666385,60,24,168,0,0,0
4827145532345673944,60,24,168,0,0,0
4325575511883826864,60,24,168,0,0,0
6985232165421258518,0,10,70,60,14,98
4139280937068935419,60,24,157,0,0,11
2200371578525703091,60,24,154,0,0,14
3610105328650536875,28,23,163,32,1,5
1149791945071476024,60,24,168,0,0,0
4727341010294574483,0,0,0,60,24,168
6325357993783721137,60,24,168,0,0,0
2906370246630323779,0,0,0,60,24,168
288474835112200401,0,12,60,60,12,108
7372814802779280407,60,24,168,0,0,0
4797157618685237980,0,0,0,60,24,168
4161076283046983986,0,0,0,60,24,168
4626960572536562348,60,24,168,0,0,0
4175869344476864481,60,24,168,0,0,0
8200924623788479714,0,10,71,60,14,97
8176587077437681678,60,24,168,0,0,0
3877890123196098512,0,0,20,60,24,148
7632968535709171812,60,24,168,0,0,0
3894121413462928821,0,14,87,60,10,81
3974970023098741279,0,0,0,60,24,168
817333862877323541,60,24,168,0,0,0
5862397230810058165,0,0,20,60,24,148
3131488116569714251,0,0,0,60,24,168
8191578323611011770,60,16,138,0,8,30
3692311241093947448,60,24,168,0,0,0
8161771970916719140,60,14,137,0,10,31
2117250477748519422,0,0,0,60,24,168
7617767626505265271,60,24,168,0,0,0
9003478034329798807,60,24,168,0,0,0
3994448515174048313,0,0,0,60,24,168
5059279663837382464,0,0,0,60,24,168
5542380022748865470,60,23,166,0,1,2
3941647474968434111,0,0,0,60,24,168
7054107577350095832,60,24,168,0,0,0
6869651896272471424,60,24,168,0,0,0
4005997104508980286,60,24,168,0,0,0
6742233759109170970,60,23,162,0,1,6
5128342036939160617,60,24,168,0,0,0
5919980854760260030,60,24,168,0,0,0
5615140510781733303,60,24,168,0,0,0
3077272047056269687,0,0,0,60,24,168
3581072881525446137,0,0,0,60,24,168
883091435307005618,60,24,166,0,0,2
7587329580270461651,60,24,168,0,0,0
1717354747111733204,0,0,49,60,24,119
8263201443090198231,60,6,48,0,18,120
6928848890303506377,60,24,168,0,0,0
5819319286020376093,60,23,166,0,1,2
5415956106332294538,60,19,163,0,5,5
111535992101736451,60,24,168,0,0,0
2495511814594045368,0,0,0,60,24,168
844639063604853573,0,0,0,60,24,168
4700708726673989061,0,0,0,60,24,168
7987897309305479853,60,24,168,0,0,0
8133677976363563555,0,18,91,60,6,77
8423925185179022516,60,24,168,0,0,0
6247261596765415120,60,24,168,0,0,0
2441408053249350573,60,24,168,0,0,0
1815601811276700879,0,0,0,60,24,168
6352131123952384511,0,0,0,60,24,168
1916888416391571594,0,0,0,60,24,168
6870904594772453773,60,24,158,0,0,10
2279429598575543174,60,24,168,0,0,0
8985360643001261665,60,24,168,0,0,0
5297639967056493009,60,24,168,0,0,0
7792588807565640085,0,0,44,60,24,124
2571476781076473087,0,0,20,60,24,148
3592308577467824928,60,14,126,0,10,42
474428085217571404,60,24,168,0,0,0
5997377278956736066,60,24,168,0,0,0
6299047746615925093,60,24,168,0,0,0
8187912841769135978,60,24,167,0,0,1
306126560605825989,60,24,168,0,0,0
5184393475873530836,60,24,168,0,0,0
2890445735721875717,60,24,168,0,0,0
7926182595291888085,60,24,168,0,0,0
7128526180729184602,0,0,0,60,24,168
5301501781574023130,60,24,168,0,0,0
4038314618594925786,0,0,0,60,24,168
7067887332890387320,60,13,123,0,11,45
502975193642475915,60,24,168,0,0,0
8009512748561736005,60,24,168,0,0,0
860563955861104071,60,24,168,0,0,0
3151564570600703560,60,24,168,0,0,0
97685427922386029,60,24,168,0,0,0
7128876965633389968,60,24,168,0,0,0
3655250411246040457,0,0,0,60,24,168
1817418090065887322,60,24,168,0,0,0
7552674248416562996,60,24,66,0,0,102
6365874854770610302,0,3,36,60,21,132
5044560149298205125,0,4,104,60,20,64
5047154360023757128,60,24,168,0,0,0
3559301946464521454,0,0,0,60,24,168
1492199578433950281,0,0,20,60,24,148
9033264555487329574,0,0,0,60,24,168
8192213115533116528,60,24,168,0,0,0
3500407969901538410,0,0,0,60,24,168
2311417323453732503,60,24,168,0,0,0
6881156511093121989,0,0,0,60,24,168
5162428180807987928,60,24,168,0,0,0
4132056831419550475,60,24,168,0,0,0
5003423114811887797,60,24,168,0,0,0
8457830603693431027,60,24,168,0,0,0
8395278100631560761,60,24,168,0,0,0
6517657819241024978,60,24,168,0,0,0
6704060377581965921,60,24,168,0,0,0
6347577897898048117,0,0,77,60,24,91
293048097587806143,60,24,168,0,0,0
4463609617051807507,60,24,168,0,0,0
2026835525546319441,60,24,168,0,0,0
4302268421022955203,60,24,168,0,0,0
8920273777598947606,60,24,168,0,0,0
6426424917096754963,60,24,168,0,0,0
4529169694434968721,60,14,135,0,10,33
4955022718301158351,0,0,0,60,24,168
4480473492383921561,60,24,168,0,0,0
6575266446222613262,0,0,0,60,24,168
8706894297593762679,60,24,168,0,0,0
1325246017710378355,0,0,0,60,24,168
726475607567305507,60,24,168,0,0,0
9185710811148449966,60,24,168,0,0,0
8164040036943804305,60,24,168,0,0,0
7943212124251637308,0,0,0,60,24,168
7912766602067899679,60,24,168,0,0,0
2771662655433076914,60,17,159,0,7,9
6518466444559411300,60,18,107,0,6,61
2700861810192743230,60,24,168,0,0,0
7473650391330331551,60,24,168,0,0,0
6371013689444065910,60,24,168,0,0,0
8470607601934935121,60,24,168,0,0,0
8839009347165021967,60,24,168,0,0,0
5489095054940802698,60,24,168,0,0,0
438929057420935215,60,24,168,0,0,0
5159224775776161342,60,24,168,0,0,0
4091114226534081445,0,0,0,60,24,168
2093785541953693714,60,24,168,0,0,0
4965925836727279853,60,24,168,0,0,0
6229965061098089827,60,24,168,0,0,0
6743317667349595060,60,24,168,0,0,0
3622073358292754391,60,9,107,0,15,61
1244855879175126997,60,24,168,0,0,0
3607175595900238487,60,24,168,0,0,0
5029354369263440872,0,0,0,60,24,168
3585382869354566690,0,0,40,60,24,128
6735445287194908314,60,24,168,0,0,0
824157245993796852,60,19,86,0,5,82
8179356642666136801,60,20,76,0,4,92
530052332378613789,60,24,168,0,0,0
301442141659374291,0,0,0,60,24,168
1452761646317413294,60,24,168,0,0,0
4401603917454685829,60,24,168,0,0,0
7897530985116761962,0,0,36,60,24,132
7332815864009667872,0,0,0,60,24,168
4697259326279985967,60,24,168,0,0,0
7382911608211716609,0,0,0,60,24,168
2781981197372318609,60,24,168,0,0,0
2068432582117133128,60,24,168,0,0,0
8438283892380135541,0,0,21,60,24,147
3133523479278012392,60,24,166,0,0,2
6569143027382593398,60,24,168,0,0,0
8524447231966166846,60,24,168,0,0,0
3085747678776120253,0,0,0,60,24,168
1642580366459568561,60,24,168,0,0,0
2864389832976385894,0,0,20,60,24,148
1345284171498448166,60,24,168,0,0,0
4009439121568288994,60,24,168,0,0,0
1784133334924224528,60,24,168,0,0,0
5287992668796008589,60,24,168,0,0,0
2791193563302253697,0,0,0,60,24,168
4378492065940312953,60,24,168,0,0,0
2134717184232268595,0,0,0,60,24,168
2326355314033164823,60,24,168,0,0,0
6239992534778267701,0,0,30,60,24,138
4078628350494088951,0,0,0,60,24,168
327085277641225014,36,19,95,24,5,73
1748484963257356304,60,24,168,0,0,0
2935032505897598300,60,24,168,0,0,0
542165895910887273,60,24,168,0,0,0
229647184903513856,60,24,168,0,0,0
827946720274465962,60,24,168,0,0,0
2198373184013936867,60,24,165,0,0,3
6459350738349772306,60,24,168,0,0,0
797066502652274794,60,24,168,0,0,0
7908777861948471476,60,24,168,0,0,0
3871136880992165576,60,24,159,0,0,9
5557004658524775227,60,24,168,0,0,0
7967935761195614376,60,24,168,0,0,0
6506901791729319764,0,8,66,60,16,102
7337410678622887261,60,24,168,0,0,0
3507820856616503803,60,20,150,0,4,18
5374159040658126048,0,0,0,60,24,168
7640382177701137546,0,0,20,60,24,148
1048472060871258012,60,24,168,0,0,0
5605838717283132554,0,0,0,60,24,168
5537544661782892097,60,24,168,0,0,0
5503654630728339588,60,24,168,0,0,0
7596884334478659350,60,24,168,0,0,0
5935158312950980626,60,24,168,0,0,0
7484921340121126919,60,24,168,0,0,0
6639272444235640990,60,24,168,0,0,0
9007946568778509584,0,0,0,60,24,168
1583687068941584806,60,24,168,0,0,0
3725666956153825850,60,24,168,0,0,0
1646426415143970619,60,24,168,0,0,0
4241151687363377818,60,24,168,0,0,0
7431772691447107601,60,24,168,0,0,0
2320171145028703522,0,0,0,60,24,168
6554207295127292751,60,24,168,0,0,0
3675452489360917340,0,0,0,60,24,168
5680465104891599145,0,4,40,60,20,128
2615707966278347166,0,17,91,60,7,77
7372733207729131264,60,22,165,0,2,3
1844475245427966491,60,24,168,0,0,0
6534582361387159998,0,0,0,60,24,168
645393572534865703,60,20,143,0,4,25
5275515973015620935,26,23,124,34,1,44
3325823117034156243,60,24,168,0,0,0
2305483645163081830,0,0,0,60,24,168
4529761044884056770,60,24,168,0,0,0
8848508958075895345,60,13,123,0,11,45
1404363152012971654,60,24,168,0,0,0
6263144628794514182,60,24,168,0,0,0
9038493686448635761,60,24,168,0,0,0
2249289513487804802,60,24,168,0,0,0
3435459638001430162,60,24,168,0,0,0
2402546386420816246,60,24,168,0,0,0
907074079330267541,0,0,0,60,24,168
2534461477512391215,60,24,168,0,0,0
5852289247071517351,0,0,0,60,24,168
6995569698182112635,0,13,142,60,11,26
2557363912224593999,0,14,111,60,10,57
890853140327453013,60,24,168,0,0,0
3850356961005514100,60,9,113,0,15,55
8432925804074077651,0,0,20,60,24,148
2107845511883729045,0,5,41,60,19,127
8941731749626902094,60,24,168,0,0,0
7956598466544189906,0,0,0,60,24,168
1228169036924510751,0,0,0,60,24,168
5654952808439786989,60,23,166,0,1,2
6713870929452033254,60,24,168,0,0,0
4846170697381635960,60,24,168,0,0,0
6035585985535267705,0,0,20,60,24,148
3420686314309792877,0,0,0,60,24,168
7314742299224579912,60,24,168,0,0,0
5375816117319367604,60,24,168,0,0,0
727996810166937409,60,24,168,0,0,0
1982871099332666316,60,24,168,0,0,0
3080466384060436501,60,24,168,0,0,0
5140373796860720204,60,24,168,0,0,0
7593548598727685685,0,0,0,60,24,168
3681929269050303951,60,24,168,0,0,0
4294215649883136802,60,24,168,0,0,0
6315446037654596673,60,24,168,0,0,0
7596818467891630526,60,24,168,0,0,0
505566916207950598,0,0,101,60,24,67
8987701285663964601,60,24,168,0,0,0
1784537792990807535,0,0,0,60,24,168
3081967528755590945,0,2,30,60,22,138
3398428496128392504,0,0,0,60,24,168
6608528256001332810,60,24,168,0,0,0
4432770149776187931,60,24,168,0,0,0
6181144517860988610,0,0,0,60,24,168
2703180363322156779,60,24,168,0,0,0
1402111194016878576,60,17,73,0,7,95
597170428245480144,60,14,132,0,10,36
4002574040007146256,60,24,168,0,0,0
6897174047040607713,0,0,0,60,24,168
2826305729045904662,60,24,168,0,0,0
7306894114896605584,0,4,36,60,20,132
1445666023697248750,60,24,168,0,0,0
699676279979012872,0,0,0,60,24,168
4388091223876205766,60,20,149,0,4,19
5094149560578565821,60,24,168,0,0,0
4187675295218676250,60,24,168,0,0,0
4681226994891512898,60,24,168,0,0,0
5085270034877829291,0,0,0,60,24,168
3568138611405656146,60,24,168,0,0,0
7536092008719192726,0,5,53,60,19,115
4577320482834964453,0,0,0,60,24,168
6026315832339406570,60,24,168,0,0,0
9157415293050705102,60,24,168,0,0,0
6347338943870693631,60,20,101,0,4,67
5632797012366283008,60,24,168,0,0,0
6798575823657502981,0,0,0,60,24,168
1501422145762336392,60,24,168,0,0,0
3068127015204330700,0,0,0,60,24,168
2272995620696353386,60,24,168,0,0,0
5293164869147829332,60,24,168,0,0,0
5759984956833975469,0,0,0,60,24,168
3127802219485857742,60,24,168,0,0,0
2871340414765171194,60,24,165,0,0,3
1769441067774211407,0,6,85,60,18,83
2636260465581969270,60,24,168,0,0,0
6031574077635056029,60,24,168,0,0,0
1812440283686244959,60,5,54,0,19,114
2054523845725516385,0,0,0,60,24,168
3018657877087500582,0,0,0,60,24,168
8441506713759767391,60,23,161,0,1,7
4788778416355679757,60,24,168,0,0,0
2863272238592657384,60,18,135,0,6,33
6817126657359067135,60,24,166,0,0,2
6922260514100003056,60,24,168,0,0,0
7798028310942370954,60,23,166,0,1,2
5490016800940506077,0,0,20,60,24,148
534521997142397873,0,0,0,60,24,168
1316891599702211529,60,22,165,0,2,3
6662744577562004943,60,24,168,0,0,0
7741193705962860909,60,24,158,0,0,10
5231933641240372260,0,14,117,60,10,51
535230780733336888,0,12,72,60,12,96
7814613490143080955,60,24,168,0,0,0
2449249951080947053,0,0,0,60,24,168
4591508953949220760,60,24,168,0,0,0
455538436010497394,60,24,168,0,0,0
7479740849718093475,60,24,168,0,0,0
8990811386950295397,60,24,168,0,0,0
2930276348410214723,60,24,168,0,0,0
661323243423388612,60,24,168,0,0,0
1777282730371939903,60,22,166,0,2,2
696993743185550117,0,0,0,60,24,168
1643422616662503353,0,0,0,60,24,168
4563170262855118100,60,24,168,0,0,0
8076418126581170040,60,24,168,0,0,0
4004223348029989049,0,0,0,60,24,168
5419016719023445393,0,0,0,60,24,168
6552539529171515119,60,24,168,0,0,0
4871387825673108847,0,0,0,60,24,168
1595824600016401323,0,0,22,60,24,146
5445789544237950528,0,0,20,60,24,148
6521709332044336823,0,0,0,60,24,168
1944794026528340493,0,0,0,60,24,168
433914981197941777,60,22,166,0,2,2
4812419594774277698,60,24,168,0,0,0
1172353394959933404,60,24,168,0,0,0
5964788600058813775,0,3,34,60,21,134
1214463650020822845,60,22,166,0,2,2
1539561789446484556,0,0,21,60,24,147
620881390219367370,0,4,37,60,20,131
8991209400382186377,0,11,64,60,13,104
3190076474738026756,0,0,0,60,24,168
4631425231309361551,60,24,168,0,0,0
8385490416967544700,60,24,168,0,0,0
2983617383176659641,60,24,168,0,0,0
2984455237370718928,60,24,168,0,0,0
870965743452471188,60,24,168,0,0,0
8882209095494780646,0,0,0,60,24,168
5928375823404653806,60,24,168,0,0,0
2123709446545200911,60,24,168,0,0,0
5327189244201222992,0,5,52,60,19,116
1960891976176802017,60,24,168,0,0,0
3127697223047434799,60,24,168,0,0,0
7403308978068467588,60,24,168,0,0,0
8320692381187154695,60,24,168,0,0,0
8234005889300204944,29,0,20,31,24,148
6017856727796385915,60,24,168,0,0,0
5953844276513164759,60,24,168,0,0,0
1778579385705301763,60,24,168,0,0,0
3794745111072104224,60,24,168,0,0,0
7909465902811946738,0,0,44,60,24,124
9043572793620015725,60,18,74,0,6,94
9083089274673876661,60,24,168,0,0,0
5927647657345321716,0,5,45,60,19,123
6626583690575420636,0,0,0,60,24,168
7580383002407053952,60,19,155,0,5,13
3894899099154236624,60,24,168,0,0,0
8291186860021590060,60,24,168,0,0,0
5770920327890201583,60,17,76,0,7,92
7555752115160416405,60,24,168,0,0,0
6365336558530007705,0,0,0,60,24,168
6243141878926839723,60,24,168,0,0,0
2870071121100350922,0,0,0,60,24,168
290924358670002028,60,24,168,0,0,0
7077685785414500502,60,24,168,0,0,0
933257307636497177,0,19,101,60,5,67
4266586913934195225,60,24,168,0,0,0
7699467986265640764,60,24,168,0,0,0
5449267616190124797,60,24,168,0,0,0
705646462036142816,0,0,0,60,24,168
452391049918232490,0,0,0,60,24,168
7529820841949686738,60,24,155,0,0,13
8647403561533933014,60,24,168,0,0,0
3881822452045203420,0,0,0,60,24,168
5871763207427879284,60,24,168,0,0,0
8830826516871982201,0,0,0,60,24,168
3959748776401777567,0,0,0,60,24,168
2929105213201598049,60,24,168,0,0,0
2512052860970723380,60,24,168,0,0,0
3671237723006130745,60,24,168,0,0,0
4298101391427768265,0,0,0,60,24,168
1048487412286895027,60,24,168,0,0,0
1710758125525955410,60,24,163,0,0,5
3970428415823108093,0,0,0,60,24,168
132685522945208451,60,24,168,0,0,0
5055487362256257843,0,0,0,60,24,168
7654984653217231823,0,0,0,60,24,168
1985512667940255096,60,24,168,0,0,0
1807233216799182461,60,22,105,0,2,63
7372385631979013974,60,24,168,0,0,0
4271215557106985525,60,24,168,0,0,0
984760258065503152,60,24,168,0,0,0
2406818359872471913,60,24,165,0,0,3
4822879086425458613,60,24,168,0,0,0
1928725903961286987,0,8,60,60,16,108
1032470530071453453,60,24,134,0,0,34
8919790181899596798,60,23,163,0,1,5
7900770193796261945,60,24,168,0,0,0
2967049083311293817,60,24,168,0,0,0
1581303026425371614,0,0,0,60,24,168
6241718533828218004,60,24,168,0,0,0
7706933035314476819,60,24,168,0,0,0
8882933735809555215,60,24,168,0,0,0
4388129984934238199,0,0,0,60,24,168
6835088862222462034,60,24,168,0,0,0
2575240301672143405,60,24,166,0,0,2
4605329018040917215,0,0,0,60,24,168
5683952737822362825,60,24,168,0,0,0
2594115075249930979,0,0,20,60,24,148
7736958860420255891,0,0,100,60,24,68
8296134801196311874,60,24,168,0,0,0
5716822721567619734,0,0,0,60,24,168
2515627945516218332,0,0,0,60,24,168
4128780647072390453,60,24,168,0,0,0
3472645098144397838,60,24,168,0,0,0
3541127648447319561,60,24,168,0,0,0
5192968077543073792,60,17,161,0,7,7
8297996490922435741,0,0,0,60,24,168
5324764130529948850,60,24,168,0,0,0
4950474645116931067,60,24,168,0,0,0
2543361499493856526,60,24,168,0,0,0
2986435973011021755,60,24,168,0,0,0
1722626149238512782,60,24,168,0,0,0
7385344471737049044,0,0,0,60,24,168
7233205756400294189,0,14,154,60,10,14
3155872417546754733,60,24,168,0,0,0
2826201898603825180,60,24,168,0,0,0
6051067243981056167,60,24,168,0,0,0
241823535668799681,60,24,168,0,0,0
4525425070708698007,60,24,168,0,0,0
9102492138968825275,60,24,168,0,0,0
2359485813145484016,60,24,168,0,0,0
4122466595272437313,0,0,102,60,24,66
3603690824936613136,60,24,144,0,0,24
8783537206021926839,60,24,168,0,0,0
7924118054613812381,60,24,168,0,0,0
8800535190156024163,60,24,168,0,0,0
1996879667510324493,60,18,74,0,6,94
3022402697328333942,60,22,166,0,2,2
1898198222319616166,31,23,126,29,1,42
450779712077345360,0,0,20,60,24,148
3376119744054624195,60,17,161,0,7,7
8892849855404467274,60,24,168,0,0,0
2046614184745914480,60,24,168,0,0,0
6848535178727128900,60,24,168,0,0,0
8281452819447825055,0,7,48,60,17,120
2711912582951652903,60,24,168,0,0,0
3856965690108688041,60,24,168,0,0,0
8739366148952710727,0,0,168,0,0,0
8251997657888954549,60,24,168,0,0,0
984411719164266652,60,24,168,0,0,0
619131443606580972,60,11,121,0,13,47
8577356439767256041,60,24,168,0,0,0
3186439736636543527,0,0,0,60,24,168
3135622621845222645,34,22,162,26,2,6
2504779327876790449,41,22,160,19,2,8
5855218616812771478,60,24,168,0,0,0
8749770865952948393,60,24,168,0,0,0
4511104387375392840,60,23,165,0,1,3
1502681464980594029,60,24,168,0,0,0
2406070911662488388,0,0,0,60,24,168
3260742560925550980,60,24,168,0,0,0
7839547203128560917,60,24,168,0,0,0
9109169922300296641,60,24,168,0,0,0
2274665995922217174,0,0,0,60,24,168
1361326739243009411,60,24,168,0,0,0
3922429571496095903,60,24,168,0,0,0
6449099494722666792,60,24,168,0,0,0
4961791508590082161,60,24,168,0,0,0
7149188145468903694,60,24,168,0,0,0
2815407535593469571,60,24,159,0,0,9
2512216828840487591,0,0,0,60,24,168
7411808757846896118,60,24,168,0,0,0
5505066605255020117,0,0,0,60,24,168
6447892208289526710,60,24,168,0,0,0
8257383531969011582,0,0,0,60,24,168
6158948261110583115,60,24,168,0,0,0
619578683994787311,60,24,165,0,0,3
5179831458365113887,60,24,168,0,0,0
8597083727589030421,60,24,168,0,0,0
1054127900102066513,60,20,157,0,4,11
7361714854517685875,60,16,139,0,8,29
6739436342147730252,0,0,0,60,24,168
4536375727700249996,0,0,0,60,24,168
2093727077007104591,0,0,0,60,24,168
2866836428660074348,0,5,45,60,19,123
419146199117840278,60,24,168,0,0,0
7011223152143873724,60,24,168,0,0,0
468220492602308428,60,20,101,0,4,67
2801407638455680690,60,24,168,0,0,0
2782076934035041918,60,24,168,0,0,0
5498262294787134031,60,24,168,0,0,0
7951133550370384300,60,24,168,0,0,0
5311774944076132081,60,24,168,0,0,0
8251284056284742094,60,24,168,0,0,0
1386920948956286556,60,24,168,0,0,0
3623776707128685463,60,24,168,0,0,0
529576847534058093,60,24,168,0,0,0
4493671975462354916,60,24,168,0,0,0
4528094756155246069,60,24,168,0,0,0
3649552813274517889,60,24,168,0,0,0
6461867146274191931,60,23,162,0,1,6
5162263495152967997,60,24,168,0,0,0
2956241747542661942,60,24,168,0,0,0
4750355509645542875,60,24,168,0,0,0
6583700580533648764,60,13,129,0,11,39
3840860241610075586,0,0,20,60,24,148
3253286870470060337,60,24,168,0,0,0
2738345226327614168,60,6,84,0,18,84
5457480735492374770,60,24,168,0,0,0
4049374947881120849,60,24,168,0,0,0
4880470353952398556,60,10,68,0,14,100
749937545187845871,0,0,0,60,24,168
8516636064198554687,37,23,162,23,1,6
8540278708343045483,60,24,168,0,0,0
2439804991311203080,0,0,0,60,24,168
1278938438811924625,0,0,0,60,24,168
1941333982824983669,60,24,168,0,0,0
5464330227070107573,60,24,168,0,0,0
1386297169641293210,60,24,168,0,0,0
6278766107458876461,60,24,168,0,0,0
148019985962430842,0,0,0,60,24,168
9183039874392829506,60,24,168,0,0,0
1584227832228748191,60,24,168,0,0,0
2430236933992400662,60,7,103,0,17,65
3383868585385709513,0,0,0,60,24,168
9039040876687445496,60,16,129,0,8,39
3336360837016636154,60,24,168,0,0,0
4137374281596220175,60,24,168,0,0,0
4229534553524953507,60,24,168,0,0,0
6897504576653519400,0,0,20,60,24,148
213124882750299254,0,0,0,60,24,168
